match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,206.45,5,4,263,2,2,2,1,0,15,2,2,1,135,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.546,7.601,2,101.0,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,207.03333333333333,5,4,264,2,2,2,1,15,15,2,2,2,135,129,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.155,1.176,1,119.0,C,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,207.68333333333334,5,4,265,2,2,2,1,15,30,2,2,1,136,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.224,20.925,6,109.0,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,208.8,5,4,266,2,2,2,1,30,30,2,1,1,137,129,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.026,19.659,6,118.0,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,209.48333333333332,5,4,267,2,2,2,1,40,30,2,1,2,137,130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.376,1.022,1,124.0,C,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,211.11666666666667,5,4,268,2,2,2,1,40,40,2,1,2,137,131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.549,9.475,3,133.0,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,211.66666666666666,5,4,269,2,2,2,1,40,AD,2,1,2,137,132,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.046,19.487,5,121.0,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,212.41666666666666,5,5,270,2,2,2,2,0,0,1,1,2,137,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.856,34.128,8,110.0,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,213.11666666666667,5,5,271,2,2,2,2,0,15,1,1,2,137,134,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.209,12.968,4,109.0,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,213.6,5,5,272,2,2,2,2,0,30,1,1,1,138,134,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.059,23.246,5,126.0,BC,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,214.43333333333334,5,5,273,2,2,2,2,15,30,1,1,1,139,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.528,3.705,1,111.0,B,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,214.78333333333333,5,5,274,2,2,2,2,30,30,1,1,1,140,134,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.021,14.461,3,99.0,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,215.18333333333334,5,5,275,2,2,2,2,40,30,1,2,2,140,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.691,18.061,6,88.0,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,215.95,5,5,276,2,2,2,2,40,40,1,1,1,141,135,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.852,16.533,5,112.0,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,216.48333333333332,5,5,277,2,2,2,2,AD,40,1,1,1,142,135,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.743,36.589,7,110.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,219.0,5,6,278,2,2,3,2,0,0,2,1,2,142,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.527,2.645,1,127.0,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,219.31666666666666,5,6,279,2,2,3,2,0,15,2,2,1,143,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.05,9.955,2,98.0,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,220.08333333333334,5,6,280,2,2,3,2,15,15,2,1,2,143,137,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.623,1,129.0,C,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,220.4,5,6,281,2,2,3,2,15,30,2,1,2,143,138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.825,14.078,3,118.0,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,220.83333333333334,5,6,282,2,2,3,2,15,40,2,2,2,143,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537,4.517,1,109.0,B,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,221.68333333333334,5,7,283,2,2,3,3,0,0,1,1,1,144,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304,1.92,1,103.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,222.15,5,7,284,2,2,3,3,15,0,1,1,1,145,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.379,33.944,9,108.0,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,222.75,5,7,285,2,2,3,3,30,0,1,2,1,146,139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.579,3.487,1,95.0,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,223.21666666666667,5,7,286,2,2,3,3,40,0,1,1,1,147,139,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.277,9.479,3,113.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,224.93333333333334,5,8,287,2,2,4,3,0,0,2,1,2,147,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.046,4.753,1,117.0,W,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,225.23333333333332,5,8,288,2,2,4,3,0,15,2,1,2,147,141,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.286,7.5,3,118.0,C,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,225.68333333333334,5,8,289,2,2,4,3,0,30,2,1,2,147,142,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0.723,1,113.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,225.95,5,8,290,2,2,4,3,0,40,2,2,2,147,143,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.757,40.936,11,96.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,226.95,5,9,291,2,2,4,4,0,0,1,1,1,148,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.214,25.613,5,124.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,227.4,5,9,292,2,2,4,4,15,0,1,1,2,148,144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.339,21.835,6,109.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,228.0,5,9,293,2,2,4,4,15,15,1,1,2,148,145,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.294,26.337,6,105.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,228.58333333333334,5,9,294,2,2,4,4,15,30,1,1,1,149,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703,1.136,1,122.0,BW,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,228.96666666666667,5,9,295,2,2,4,4,30,30,1,1,1,150,145,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.695,7.534,3,111.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,229.38333333333333,5,9,296,2,2,4,4,40,30,1,1,1,151,145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.526,11.461,3,111.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,231.28333333333333,5,10,297,2,2,5,4,0,0,2,1,1,152,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.461,5.569,2,118.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,231.6,5,10,298,2,2,5,4,15,0,2,1,1,153,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33,14.729,4,121.0,BW,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,232.2,5,10,299,2,2,5,4,30,0,2,1,2,153,146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0.753,1,120.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,232.58333333333334,5,10,300,2,2,5,4,30,15,2,2,1,154,146,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.193,2.728,0,,C,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,233.23333333333332,5,10,301,2,2,5,4,40,15,2,1,2,154,147,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,24.105,16.922,7,122.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,233.91666666666666,5,10,302,2,2,5,4,40,30,2,1,2,154,148,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.088,0.891,1,113.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,234.43333333333334,5,10,303,2,2,5,4,40,40,2,1,2,154,149,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31.404,24.583,7,136.0,BC,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,235.1,5,10,304,2,2,5,4,40,AD,2,1,2,154,150,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275,1.043,1,121.0,C,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,235.6,5,11,305,2,2,5,5,0,0,1,1,2,154,151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.584,9.665,2,98.0,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,235.96666666666667,5,11,306,2,2,5,5,0,15,1,2,1,155,151,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.705,22.722,5,84.0,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,236.66666666666666,5,11,307,2,2,5,5,15,15,1,1,1,156,151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.806,28.663,7,104.0,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,237.33333333333334,5,11,308,2,2,5,5,30,15,1,1,2,156,152,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.483,16.727,4,112.0,C,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,237.91666666666666,5,11,309,2,2,5,5,30,30,1,2,2,156,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.76,17.565,4,92.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,238.63333333333333,5,11,310,2,2,5,5,30,40,1,1,1,157,153,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.608,19.163,5,112.0,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,239.46666666666667,5,11,311,2,2,5,5,40,40,1,2,1,158,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255,4.17,1,95.0,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,240.1,5,11,312,2,2,5,5,AD,40,1,1,2,158,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,8.279,2,107.0,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,240.48333333333332,5,11,313,2,2,5,5,40,40,1,1,1,159,154,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31.527,32.311,9,118.0,C,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,241.2,5,11,314,2,2,5,5,AD,40,1,1,1,160,154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.858,11.318,3,110.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,243.08333333333334,5,12,315,2,2,6,5,0,0,2,1,2,160,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.396,13.107,5,129.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,243.66666666666666,5,12,316,2,2,6,5,0,15,2,1,2,160,156,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187,1.273,1,123.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,244.13333333333333,5,12,317,2,2,6,5,0,30,2,2,2,160,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.474,9.023,3,102.0,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,244.81666666666666,5,12,318,2,2,6,5,0,40,2,2,1,161,157,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.534,11.782,4,128.0,BC,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,245.51666666666668,5,12,319,2,2,6,5,15,40,2,1,2,161,158,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0.821,1,112.0,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,246.03333333333333,5,13,320,2,2,6,6,0,0,1,1,1,162,158,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313,9.043,3,104.0,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,246.46666666666667,5,13,321,2,2,6,6,1,0,2,1,2,162,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.803,8.658,1,122.0,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,247.05,5,13,322,2,2,6,6,1,1,2,1,1,163,159,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32.364,25.969,10,113.0,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,247.8,5,13,323,2,2,6,6,2,1,1,2,1,164,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.928,27.471,7,86.0,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,248.6,5,13,324,2,2,6,6,3,1,1,2,1,165,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.476,10.828,3,91.0,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,249.33333333333334,5,13,325,2,2,6,6,4,1,2,2,2,165,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.802,3.115,1,100.0,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,250.55,5,13,326,2,2,6,6,4,2,2,2,1,166,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.264,7.364,2,98.0,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,251.3,5,13,327,2,2,6,6,5,2,1,1,1,167,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.27,15.837,5,117.0,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,251.96666666666667,5,13,328,2,2,6,6,6,2,1,1,2,167,161,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.355,4.719,2,108.0,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,252.53333333333333,5,13,329,2,2,6,6,6,3,2,1,2,167,162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.547,13.661,3,120.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,253.23333333333332,5,13,330,2,2,6,6,6,4,2,2,2,167,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.388,9.775,3,110.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,253.93333333333334,5,13,331,2,2,6,6,6,5,1,1,1,168,163,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,46.295,44.742,13,122.0,B,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,255.25,5,13,332,2,2,6,6,7,5,1,1,1,169,163,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.284,48.393,7,127.0,C,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,257.0,5,13,333,2,2,6,6,8,5,2,2,2,169,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.384,21.663,7,97.0,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,257.8666666666667,5,13,334,2,2,6,6,8,6,2,1,2,169,165,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.726,17.565,5,129.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,258.48333333333335,5,13,335,2,2,6,6,8,7,1,2,2,169,166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.85,18.14,2,87.0,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,259.2,5,13,336,2,2,6,6,8,8,1,1,2,169,167,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,,,,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,259.93333333333334,5,13,337,2,2,6,6,8,9,2,2,2,169,168,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.841,19.918,5,97.0,W,CTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,0.0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.431,15.414,3,123.0,BC,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,0.35,1,1,2,0,0,0,0,15,0,1,1,1,2,0,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.582,8.545,3,,C,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,0.6833333333333333,1,1,3,0,0,0,0,30,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.989,10.337,2,88.0,BC,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1.1833333333333333,1,1,4,0,0,0,0,30,15,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.464,6.812,1,90.0,BW,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1.65,1,1,5,0,0,0,0,40,15,1,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.772,9.738,2,101.0,BW,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2.066666666666667,1,1,6,0,0,0,0,40,30,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.594,6.557,1,121.0,BW,CTL,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,3.1166666666666667,1,2,7,0,0,1,0,0,0,2,2,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.558,20.562,6,93.0,C,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,3.8166666666666664,1,2,8,0,0,1,0,15,0,2,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,5.752,1,111.0,BW,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,4.5,1,2,9,0,0,1,0,15,15,2,1,1,6,3,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.465,39.343,10,118.0,BW,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,5.333333333333333,1,2,10,0,0,1,0,30,15,2,2,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.553,17.717,4,86.0,W,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,6.116666666666666,1,2,11,0,0,1,0,40,15,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.25,6.381,1,105.0,W,CTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,6.616666666666667,1,2,12,0,0,1,0,40,30,2,2,2,7,5,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0,19.078,11.126,3,88.0,W,CTL,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,7.266666666666667,1,2,13,0,0,1,0,40,40,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.263,66.178,15,97.0,BW,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,8.4,1,2,14,0,0,1,0,40,AD,2,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.397,13.273,1,118.0,W,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,8.966666666666667,1,3,15,0,0,1,1,0,0,1,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.352,8.612,1,123.0,C,CTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,9.266666666666667,1,3,16,0,0,1,1,15,0,1,2,2,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.912,9.81,2,89.0,B,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,9.7,1,3,17,0,0,1,1,15,15,1,2,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,9.22,2,104.0,BW,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,10.133333333333333,1,3,18,0,0,1,1,15,30,1,2,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.808,13.2,2,89.0,BW,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,10.666666666666666,1,3,19,0,0,1,1,15,40,1,2,1,9,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,31.083,38.099,7,95.0,B,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,11.366666666666667,1,3,20,0,0,1,1,30,40,1,2,2,9,11,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.96,28.898,10,121.0,C,CTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,13.433333333333334,1,4,21,0,0,1,2,0,0,2,1,1,10,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.906,5.755,2,119.0,W,CTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,13.816666666666666,1,4,22,0,0,1,2,15,0,2,1,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.063,5.037,1,121.0,C,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,14.25,1,4,23,0,0,1,2,15,15,2,1,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.276,9.059,1,110.0,BW,NCTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,14.716666666666667,1,4,24,0,0,1,2,15,30,2,2,2,10,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.421,9.907,1,84.0,W,CTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,15.283333333333333,1,4,25,0,0,1,2,15,40,2,1,2,10,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.64,20.108,5,123.0,C,NCTL,D
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,15.933333333333334,1,5,26,0,0,1,3,0,0,1,1,1,11,15,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.717,25.903,5,108.0,W,CTL,ND
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,16.433333333333334,1,5,27,0,0,1,3,15,0,1,2,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157,5.886,1,102.0,C,NCTL,D
